tick,support,on_floor,local_x,local_y,local_z,slip_m,bus_write_m,package_write_m,platform_speed,dual_contact
240,1,1,-0.011014938,-0.600156188,2.682678223,0.000625614,0.182662964,0.182662964,10.922240257,0
241,1,1,-0.011013031,-0.600158215,2.683288574,0.000610358,0.183273315,0.183273315,10.959776878,0
242,1,1,-0.011013031,-0.600160241,2.683914185,0.000625614,0.183898926,0.183898926,10.996397972,0
243,1,1,-0.011013031,-0.600162268,2.684539795,0.000625614,0.184524536,0.184524536,11.033934593,0
244,1,1,-0.011013031,-0.600164294,2.685150146,0.000610355,0.185134888,0.185134888,11.071471214,0
245,1,1,-0.011013031,-0.600166321,2.685775757,0.000625614,0.185760498,0.185760498,11.108092308,0
246,1,1,-0.011014938,-0.600168347,2.686386108,0.000610358,0.186370850,0.186370850,11.145628929,0
247,1,1,-0.011014938,-0.600170374,2.686996460,0.000610355,0.186981201,0.186981201,11.182250023,0
248,1,1,-0.011013031,-0.600172400,2.687622070,0.000625617,0.187606812,0.187606812,11.218871117,0
249,1,1,-0.011013031,-0.600174427,2.688232422,0.000610355,0.188217163,0.188217163,11.256407738,0
250,1,1,-0.011013031,-0.600176454,2.688842773,0.000610355,0.188827515,0.188827515,11.293028831,0
251,1,1,-0.011013031,-0.600178480,2.689453125,0.000610355,0.189437866,0.189437866,11.329649925,0
252,1,1,-0.011014938,-0.600180387,2.690063477,0.000610357,0.190048218,0.190048218,11.366271019,0
253,1,1,-0.011013031,-0.600182414,2.690673828,0.000610358,0.190658569,0.190658569,11.402892113,0
254,1,1,-0.011013031,-0.600184441,2.691284180,0.000610355,0.191268921,0.191268921,11.439513206,0
255,1,1,-0.011013031,-0.600186467,2.691894531,0.000610355,0.191879272,0.191879272,11.476134300,0
256,1,1,-0.011013031,-0.600188375,2.692489624,0.000595096,0.192474365,0.192474365,11.512755394,0
257,1,1,-0.011014938,-0.600190282,2.693099976,0.000610357,0.193084717,0.193084717,11.548460960,0
258,1,1,-0.011013031,-0.600192308,2.693710327,0.000610358,0.193695068,0.193695068,11.585082054,0
259,1,1,-0.011013031,-0.600194335,2.694305420,0.000595096,0.194290161,0.194290161,11.621703148,0
260,1,1,-0.011013031,-0.600196242,2.694915771,0.000610355,0.194900513,0.194900513,11.657408714,0
261,1,1,-0.011013031,-0.600198269,2.695510864,0.000595096,0.195495605,0.195495605,11.694029808,0
262,1,1,-0.011014938,-0.600200176,2.696105957,0.000595099,0.196090698,0.196090698,11.729735374,0
