tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
15801,1789626281886000,0.157287598,-0.599014759,0.838535309,0.032336093,1,-57.407287598,0.954596937,-80.400405884,7975,265.866666667,265.833333333,0.397454590,1,0,0,1,0,1
15802,1789626281903000,0.169235229,-0.598689556,0.807205200,0.033532482,1,-57.156429291,0.955184340,-80.708686829,7976,265.900000000,265.850000000,0.397451103,1,0,0,1,0,1
15803,1789626281920000,0.172378540,-0.598981380,0.775279999,0.032080900,1,-56.898895264,0.955637932,-81.010696411,7976,265.900000000,265.866666667,0.396905243,1,0,0,1,0,1
15804,1789626281937000,0.185791016,-0.598641396,0.744518280,0.033560295,1,-56.641357422,0.956091583,-81.312713623,7977,265.933333333,265.883333333,0.396913528,1,0,0,1,0,1
15805,1789626281953000,0.176834106,-0.599245071,0.743927002,0.008996680,1,-56.377208710,0.956394196,-81.608200073,7977,265.933333333,265.900000000,0.396341860,1,0,0,1,0,1
15806,1789626281970000,0.176834106,-0.599244118,0.743972778,0.000045786,1,-56.113059998,0.956696868,-81.903678894,7978,265.966666667,265.916666667,0.396336198,1,0,0,1,0,1
15807,1789626281986000,0.167739868,-0.599856853,0.743324280,0.009137898,1,-55.842361450,0.956838965,-82.192329407,7978,265.966666667,265.933333333,0.395723194,1,0,0,1,0,1
15808,1789626282002000,0.167739868,-0.599858284,0.743381500,0.000057238,1,-55.571666718,0.956981122,-82.480979919,7979,266.000000000,265.950000000,0.395720601,1,0,0,1,0,1
15809,1789626282020000,0.158355713,-0.599102974,0.742668152,0.009441489,1,-55.294487000,0.956959009,-82.762466431,7979,266.000000000,265.966666667,0.395048440,1,0,0,1,0,1
15810,1789626282036000,0.158355713,-0.599106312,0.742729187,0.000061126,1,-55.017303467,0.956936955,-83.043952942,7980,266.033333333,265.983333333,0.395051092,1,0,0,1,0,1
15811,1789626282053000,0.148895264,-0.599774361,0.741950989,0.009515881,1,-54.733692169,0.956750870,-83.317909241,7980,266.033333333,266.000000000,0.394318968,1,0,0,1,0,1
15812,1789626282069000,0.148788452,-0.598486900,0.742012024,0.001293324,1,-54.450080872,0.956564724,-83.591865540,7981,266.066666667,266.016666667,0.394318968,1,0,0,1,0,1
15813,1789626282086000,0.139068604,-0.599199295,0.741149902,0.009783978,1,-54.160095215,0.956216514,-83.857864380,7981,266.066666667,266.033333333,0.393506259,1,0,0,1,0,1
15814,1789626282103000,0.139068604,-0.599206924,0.741214752,0.000065297,1,-53.870105743,0.955868304,-84.123855591,7982,266.100000000,266.050000000,0.393503904,1,0,0,1,0,1
